,index,url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place,normalise_mean
1527,1549,https://www.goodreads.com/book/show/49540.Les_Liaisons_dangereuses,49540.0,Les Liaisons dangereuses,0,Pierre Choderlos de Laclos,4.07,44839,44839,448,1782.0,False,"Classics, Fiction, Cultural, France, European Literature, French Literature, Romance, Historical, Historical Fiction, Literature, Literature, 18th Century, Novels, Historical",nan,Paris,5.491769628547744
1528,1550,https://www.goodreads.com/book/show/13148.Kiss_the_Girls,13148.0,Kiss the Girls,0,James Patterson,3.97,319218,319218,481,1995.0,True,"Mystery, Fiction, Thriller, Mystery, Crime, Suspense, Thriller, Mystery Thriller, Drama, Mystery, Detective, Adult, Novels",nan,"Los Angeles, California",5.199561836339952
1529,1551,https://www.goodreads.com/book/show/35167685-surely-you-re-joking-mr-feynman,35167685.0,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character",0,Richard P. Feynman,4.26,166977,166977,400,1985.0,True,"Science, Nonfiction, Biography, Science, Physics, Autobiography, Memoir, Biography, Autobiography, Humor, History, Biography Memoir, Audiobook",nan,nan,6.0469644337425486
1530,1552,https://www.goodreads.com/book/show/11553.Boy_s_Life,11553.0,Boy's Life,3,Robert R. McCammon,4.36,27217,27217,580,1991.0,False,"Horror, Fiction, Fantasy, Mystery, Young Adult, Coming Of Age, Magical Realism, Young Adult, Thriller, Historical, Historical Fiction, Adventure","Bram Stoker Award for Best Novel (1991), World Fantasy Award for Best Novel (1992), Japan Adventure Fiction Association Prize 日本冒険小説協会大賞特別賞 for Best Translated Novel (1995)","Zephyr, Alabama, Alabama",6.3391722259503425
1531,1553,https://www.goodreads.com/book/show/9961796-lola-and-the-boy-next-door,9961796.0,Lola and the Boy Next Door,2,Stephanie Perkins,3.94,152464,152464,338,2011.0,True,"Young Adult, Romance, Contemporary, Womens Fiction, Chick Lit, Fiction, Realistic Fiction, Young Adult, Young Adult Contemporary, Young Adult, Young Adult Romance, Romance, Contemporary Romance, Young Adult, Teen","The Inky Awards Nominee for Silver Inky (2012), Goodreads Choice Award Nominee for Young Adult Fiction (2011)","San Francisco, California",5.111899498677614
1532,1554,https://www.goodreads.com/book/show/714902.Noughts_Crosses,714902.0,Noughts & Crosses,6,Malorie Blackman,4.23,54565,54565,479,2001.0,True,"Young Adult, Romance, Fiction, Science Fiction, Dystopia, Science Fiction, Fantasy, Contemporary, Race, Young Adult, Teen, Childrens","FCBG Children’s Book Award (2002), Sheffields Children's Book of the Year (2002), Wirral Children’s Paperback of the Year Award (2003), Lancashire Children’s Book of the Year Award (2002), North East Teenage Book Award Nominee (2002), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera independiente (2009)",nan,5.959302096080213
1533,1555,https://www.goodreads.com/book/show/285205.Blood_Bound,285205.0,Blood Bound,0,Patricia Briggs,4.3,115160,115160,292,2007.0,True,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Paranormal, Vampires, Romance, Shapeshifters, Werewolves, Romance, Paranormal Romance, Paranormal, Shapeshifters, Fiction, Fantasy, Supernatural",nan,"United States of America, Washington (state), Tri-Cities, Washington",6.163847550625665
1534,1556,https://www.goodreads.com/book/show/38210.The_Art_of_Happiness,38210.0,The Art of Happiness,0,Dalai Lama XIV,4.15,98384,98384,336,1998.0,False,"Nonfiction, Philosophy, Spirituality, Self Help, Religion, Buddhism, Psychology, Religion, Self Help, Personal Development, Inspirational, Biography",nan,nan,5.725535862313979
1535,1557,https://www.goodreads.com/book/show/40603587-the-last-wish,40603587.0,The Last Wish,2,Andrzej Sapkowski,4.12,218384,218384,360,1993.0,True,"Fantasy, Fiction, Short Stories, Audiobook, Fantasy, High Fantasy, Fantasy, Magic, Adventure, Adult, European Literature, Polish Literature, Fantasy, Epic Fantasy","Premio Ignotus for Mejor antología (2003), Tähtifantasia Award (2011)",nan,5.63787352465164
1536,1558,https://www.goodreads.com/book/show/37380.The_Heart_Is_a_Lonely_Hunter,37380.0,The Heart Is a Lonely Hunter,0,Carson McCullers,3.98,95392,95392,359,1940.0,False,"Fiction, Classics, Literature, Novels, American, Southern, Literature, American, Literary Fiction, Historical, Historical Fiction, Gothic, Southern Gothic, Young Adult, Coming Of Age",nan,nan,5.228782615560731
1537,1559,https://www.goodreads.com/book/show/35642518-for-the-love-of-armin,35642518.0,For the Love of Armin,0,Michael G. Kramer,4.32,1488,1488,325,2015.0,False,"Fiction, Adventure, Novels, Historical, Historical Fiction, New Adult, Adult, Young Adult, Historical, Romance, Love Story, Romance",nan,nan,6.222289109067225
1538,1560,https://www.goodreads.com/book/show/6479550-magic-bleeds,6479550.0,Magic Bleeds,3,Ilona Andrews,4.44,73995,73995,349,2010.0,True,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Magic, Paranormal, Vampires, Romance, Paranormal Romance, Paranormal, Shapeshifters, Adult, Shapeshifters, Werewolves","Romantic Times Reviewers' Choice Award (RT Award) for Urban Fantasy (2010), DABWAHA Romance Tournament Nominee for Best Paranormal/Science Fiction/Fantasy Reader Nominee (2011), Goodreads Choice Award Nominee for Paranormal Fantasy and for Favorite Book (2010)","Atlanta, Georgia",6.5729384597165765
1539,1561,https://www.goodreads.com/book/show/16527.Daughter_of_Fortune,16527.0,Daughter of Fortune,1,Isabel Allende,3.9,119445,119445,432,1998.0,True,"Historical, Historical Fiction, Fiction, Historical, Romance, Magical Realism, Novels, Literature, Adult, Adult Fiction, European Literature, Spanish Literature",Premio de traducción literaria Valle Inclán Nominee for Margaret Sayers Peden (2000),"California, Valparaíso",4.995016381794497
1540,1562,https://www.goodreads.com/book/show/55525261-in-our-bones,55525261.0,In Our Bones,0,Pernell Plath Meier,4.29,6291,6291,266,2020.0,False,"Contemporary, Fiction, Novels, Drama, Epic",nan,Minnesota,6.1346267714048865
1541,1563,https://www.goodreads.com/book/show/19534.The_Brothers_K,19534.0,The Brothers K,2,David James Duncan,4.38,14190,14190,645,1992.0,False,"Fiction, Sports, Baseball, Historical, Historical Fiction, Sports, Sports, Novels, Literary Fiction, Literature, Family, Classics, Religion","Oregon Book Award Nominee for Fiction (Finalist) (1993), Casey Award Nominee (1992)",nan,6.3976137843919
1542,1564,https://www.goodreads.com/book/show/6950688-only-the-good-spy-young,6950688.0,Only the Good Spy Young,1,Ally Carter,4.29,61367,61367,265,2010.0,True,"Young Adult, Mystery, Romance, Contemporary, Spy Thriller, Espionage, Fiction, Adventure, Womens Fiction, Chick Lit, Young Adult, Teen, Action",Goodreads Choice Award Nominee for Young Adult Fiction (2010),"Roseville, Virginia",6.1346267714048865
1543,1565,https://www.goodreads.com/book/show/13628209-the-boy-who-sneaks-in-my-bedroom-window,13628209.0,The Boy Who Sneaks in My Bedroom Window,1,Kirsty Moseley,3.9,66519,66519,256,2011.0,True,"Romance, Young Adult, Contemporary, New Adult, Sociology, Abuse, Young Adult, High School, Romance, Contemporary Romance, Womens Fiction, Chick Lit, Young Adult, Young Adult Romance, Love",Goodreads Choice Award Nominee for Young Adult Fiction (2012),nan,4.995016381794497
1544,1566,https://www.goodreads.com/book/show/676737.Grendel,676737.0,Grendel,1,John Gardner,3.69,33087,33087,174,1971.0,False,"Fiction, Fantasy, Classics, Academic, School, Literature, Fantasy, Mythology, Novels, Academic, Read For School, Young Adult, High School, Literary Fiction",Mythopoeic Fantasy Award Nominee (1972),nan,4.381380018158133
1545,1567,https://www.goodreads.com/book/show/607639.The_Beach,607639.0,The Beach,1,Alex Garland,3.94,77226,77226,436,1996.0,False,"Fiction, Travel, Thriller, Adventure, Contemporary, Cultural, Asia, Novels, Classics, Literature, European Literature, British Literature",Betty Trask Award (1997),Thailand,5.111899498677614
1546,1568,https://www.goodreads.com/book/show/119829.The_Sunne_in_Splendour,119829.0,The Sunne in Splendour,0,Sharon Kay Penman,4.37,20342,20342,936,1982.0,False,"Historical, Historical Fiction, Fiction, Historical, Historical, Medieval, European Literature, British Literature, Literature, 15th Century, Historical, Plantagenet, Romance, Novels, War",nan,England,6.3683930051711215
1547,1569,https://www.goodreads.com/book/show/16181775-the-rosie-project,16181775.0,The Rosie Project,5,Graeme Simsion,4.02,471881,471881,295,2013.0,True,"Fiction, Romance, Contemporary, Humor, Womens Fiction, Chick Lit, Adult, Adult Fiction, Audiobook, Book Club, Cultural, Australia","All About Romance (AAR) Annual Reader Poll for Best Novel with Strong Romantic Elements (2014), Victorian Premier's Literary Award for Unpublished Manuscript (2012), Australian Book Industry Award (ABIA) for General Fiction and for Book of the Year (2014), UC Book of the Year (2015), Goodreads Choice Award Nominee for Fiction (2013)",Australia,5.345665732443846
1548,1570,https://www.goodreads.com/book/show/9462812-die-for-me,9462812.0,Die for Me,0,Amy Plum,3.97,54407,54407,341,2011.0,True,"Young Adult, Fantasy, Paranormal, Fantasy, Romance, Romance, Paranormal Romance, Horror, Zombies, Fantasy, Supernatural, Fantasy, Urban Fantasy, Fiction, Young Adult, Young Adult Paranormal",nan,Paris,5.199561836339952
1549,1571,https://www.goodreads.com/book/show/10611.The_Eyes_of_the_Dragon,10611.0,The Eyes of the Dragon,0,Stephen King,3.93,110405,110405,427,1987.0,False,"Fantasy, Fiction, Horror, Young Adult, Adventure, Science Fiction Fantasy, Childrens, Fantasy, Dragons, Thriller, Childrens, Middle Grade",nan,nan,5.082678719456835
1550,1572,https://www.goodreads.com/book/show/38500.Women,38500.0,Women,0,Charles Bukowski,3.84,66127,66127,291,1978.0,False,"Fiction, Classics, Novels, Literature, Poetry, Literature, American, Contemporary, Thriller, Humor, The United States Of America",nan,United States of America,4.819691706469821
1551,1573,https://www.goodreads.com/book/show/15796700-americanah,15796700.0,Americanah,6,Chimamanda Ngozi Adichie,4.31,291333,291333,477,2013.0,False,"Fiction, Cultural, Africa, Contemporary, Feminism, Literary Fiction, Race, Western Africa, Nigeria, Novels, Romance, Audiobook","Chicago Tribune Heartland Prize for Fiction (2013), National Book Critics Circle Award for Fiction (2013), Women's Prize for Fiction Nominee (2014), Andrew Carnegie Medal Nominee for Fiction (Shortlist) (2014), Goodreads Choice Award Nominee for Fiction (2013), International Dublin Literary Award Nominee for Shortlist (2015)","Lagos, London, England, Princeton, New Jersey, United States of America, Nigeria",6.193068329846445
1552,1574,https://www.goodreads.com/book/show/17349.The_Demon_Haunted_World,17349.0,The Demon-Haunted World: Science as a Candle in the Dark,1,Carl Sagan,4.27,61946,61946,459,1996.0,False,"Science, Nonfiction, Philosophy, Religion, History, Philosophy, Skepticism, Religion, Atheism, Science, Popular Science, Science, Physics, Psychology",Los Angeles Times Book Prize for Science and Technology (1996),nan,6.076185212963328
1553,1575,https://www.goodreads.com/book/show/30119.Where_the_Sidewalk_Ends,30119.0,Where the Sidewalk Ends,3,Shel Silverstein,4.3,1217965,1217965,176,1974.0,False,"Poetry, Childrens, Classics, Fiction, Humor, Young Adult, Childrens, Picture Books, Childrens, Juvenile, Childrens, Middle Grade, Fantasy","George C. Stone Center for Children's Books Recognition of Merit Award (1984), Dorothy Canfield Fisher Children's Book Award Nominee (1976), Golden Archer Award for Intermediate (1996)",United States of America,6.163847550625665
1554,1576,https://www.goodreads.com/book/show/12262741-wild,12262741.0,Wild: From Lost to Found on the Pacific Crest Trail,4,Cheryl Strayed,4.01,651234,651234,315,2012.0,False,"Nonfiction, Autobiography, Memoir, Travel, Biography, Adventure, Audiobook, Biography Memoir, Biography, Autobiography, Environment, Nature, Book Club","Oregon Book Award Nominee for Creative Nonfiction (Finalist) (2013), Indies Choice Book Award for Adult Nonfiction (2013), Puddly Award for Nonfiction (2013), Goodreads Choice Award for Memoir & Autobiography (2012)",Oregon,5.316444953223068
1555,1577,https://www.goodreads.com/book/show/1166599.The_Gathering_Storm,1166599.0,The Gathering Storm,2,Robert Jordan,4.36,133699,133699,783,2009.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Science Fiction Fantasy, Epic, Adventure, Young Adult, Childrens, Audiobook","David Gemmell Legend Award Nominee for Best Fantasy Novel (2010), Goodreads Choice Award Nominee for Fantasy (2009)",nan,6.3391722259503425
1556,1578,https://www.goodreads.com/book/show/28954189-scythe,28954189.0,Scythe,9,Neal Shusterman,4.32,164319,164319,435,2016.0,True,"Young Adult, Fantasy, Science Fiction, Dystopia, Science Fiction, Fiction, Audiobook, Young Adult, Young Adult Fantasy, Romance, Young Adult, Teen, Death","Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2018) (2019), Michael L. Printz Award Nominee (2017), South Carolina Book Award Nominee for Young Adult (2019), Rhode Island Teen Book Award (2018), Lincoln Award Nominee (2019), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2017), Missouri Gateway Readers Award Nominee (2018), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2017), Rebecca Caudill Young Readers' Book Award Nominee (2020)",nan,6.222289109067225
1557,1579,https://www.goodreads.com/book/show/3690.The_Power_and_the_Glory,3690.0,The Power and the Glory,1,Graham Greene,3.96,35484,35484,222,1940.0,False,"Fiction, Classics, Literature, Historical, Historical Fiction, Religion, Novels, European Literature, British Literature, Literary Fiction, Christianity, Catholic, Literature, 20th Century",Hawthornden Prize (1941),Mexico,5.170341057119172
1558,1580,https://www.goodreads.com/book/show/13158800-the-light-between-oceans,13158800.0,The Light Between Oceans,7,M.L. Stedman,4.03,412606,412606,362,2012.0,False,"Fiction, Historical, Historical Fiction, Cultural, Australia, Historical, Book Club, Romance, Adult Fiction, Adult, Audiobook, Drama","Australian Independent Booksellers Indie Book Award for Book of the Year & Debut Fiction (2013), Australian Book Industry Award (ABIA) for Literary Fiction, for Newcomer, and for Book of the Year (2013), Women's Prize for Fiction Nominee for Longlist (2013), Goodreads Choice Award for Historical Fiction (2012), HWA Debut Crown (2013)",Australia,5.374886511664628
1559,1581,https://www.goodreads.com/book/show/3128411-bone-crossed,3128411.0,Bone Crossed,3,Patricia Briggs,4.33,99414,99414,300,2009.0,True,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Paranormal, Vampires, Romance, Shapeshifters, Werewolves, Romance, Paranormal Romance, Paranormal, Shapeshifters, Fiction, Fantasy, Supernatural","Romantic Times Reviewers' Choice Award (RT Award) for Urban Fantasy (2009), P.E.A.R.L. (Paranormal Excellence Award for Romantic Literature) for Best Urban Fantasy Romance (2009), Goodreads Choice Award Nominee for Fantasy (2009)","United States of America, Washington (state), Tri-Cities, Washington, Spokane, Washington",6.251509888288004
1560,1582,https://www.goodreads.com/book/show/6138.The_Moonstone,6138.0,The Moonstone,1,Wilkie Collins,3.9,83861,83861,528,1868.0,False,"Classics, Mystery, Fiction, Mystery, Crime, Historical, Victorian, Literature, 19th Century, Historical, Historical Fiction, Thriller, Mystery Thriller, Literature, European Literature, British Literature",CWA Best Ever Nominee for Crime Novel (2013),"United Kingdom, England, Kathiawar",4.995016381794497
1561,1583,https://www.goodreads.com/book/show/25300956-royal-assassin,25300956.0,Royal Assassin,1,Robin Hobb,4.22,158502,158502,675,1996.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Adventure, Science Fiction Fantasy, Fantasy, Magic, Young Adult, Audiobook, Adult",Locus Award Nominee for Best Fantasy Novel (1997),nan,5.9300813168594315
1562,1584,https://www.goodreads.com/book/show/13089710-the-kill-order,13089710.0,The Kill Order,0,James Dashner,3.71,172480,172480,327,2012.0,True,"Young Adult, Science Fiction, Dystopia, Science Fiction, Fiction, Fantasy, Apocalyptic, Post Apocalyptic, Adventure, Young Adult, Teen, Audiobook, Action",nan,"North Carolina, New York City, New York",4.439821576599692
1563,1585,https://www.goodreads.com/book/show/61666.Contact,61666.0,Contact,1,Carl Sagan,4.13,129167,129167,580,1985.0,False,"Science Fiction, Fiction, Science Fiction Fantasy, Classics, Space, Novels, Fantasy, Audiobook, Science Fiction, Aliens, Speculative Fiction",Locus Award for Best First Novel (1986),"Wyoming, New Mexico, Washington, D.C., Paris",5.667094303872419
1564,1586,https://www.goodreads.com/book/show/20758105-monsters-of-men,20758105.0,Monsters of Men,4,Patrick Ness,4.22,73392,73392,643,2010.0,True,"Young Adult, Science Fiction, Science Fiction, Dystopia, Fantasy, Fiction, Adventure, War, Romance, Young Adult, Teen, Science Fiction, Aliens","Arthur C. Clarke Award Nominee (2011), Teen Buckeye Book Award Nominee (2012), Goodreads Choice Award Nominee for Young Adult Fantasy (2010), Carnegie Medal (2011)",nan,5.9300813168594315
1565,1587,https://www.goodreads.com/book/show/28251.The_High_Lord,28251.0,The High Lord,1,Trudi Canavan,4.11,55257,55257,644,2002.0,True,"Fantasy, Young Adult, Fantasy, Magic, Fiction, Fantasy, High Fantasy, Romance, Fantasy, Epic Fantasy, Adventure, Childrens, Childrens, Middle Grade",Ditmar Award Nominee for Best Novel (2004),Kyralia,5.608652745430862
1566,1588,https://www.goodreads.com/book/show/18126198-four,18126198.0,Four: A Divergent Story Collection,1,Veronica Roth,4.02,172110,172110,208,2014.0,True,"Young Adult, Science Fiction, Dystopia, Fiction, Science Fiction, Fantasy, Short Stories, Romance, Novella, Audiobook, Adventure",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014),"Chicago, Illinois",5.345665732443846
1567,1589,https://www.goodreads.com/book/show/9822.Mrs_Frisby_and_the_Rats_of_NIMH,9822.0,Mrs. Frisby and the Rats of NIMH,9,Robert C. O'Brien,4.14,167159,167159,240,1971.0,True,"Fantasy, Childrens, Fiction, Young Adult, Classics, Animals, Childrens, Middle Grade, Adventure, Science Fiction, Childrens, Juvenile","Newbery Medal (1972), Lewis Carroll Shelf Award (1972), Massachusetts Children's Book Award (1978), Dorothy Canfield Fisher Children's Book Award Nominee (1973), Pacific Northwest Library Association Young Reader's Choice Award (1974), Boston Globe-Horn Book Award Nominee for Fiction (1971), California Young Readers Medal Nominee for Intermediate (1975), William Allen White Children's Book Award (1974), Bluestem Book Award Nominee (2017)",nan,5.6963150830931975
1568,1590,https://www.goodreads.com/book/show/41742807-archibald-finch-and-the-lost-witches,41742807.0,Archibald Finch and the Lost Witches,0,Michel Guyon,4.24,275,275,350,2018.0,False,"Fantasy, Childrens, Middle Grade, Childrens, Fiction",nan,nan,5.988522875300991
1569,1591,https://www.goodreads.com/book/show/1829709.The_Final_Warning,1829709.0,The Final Warning,0,James Patterson,3.86,66291,66291,256,2008.0,True,"Young Adult, Fantasy, Science Fiction, Fiction, Adventure, Fantasy, Paranormal, Romance, Young Adult, Teen, Action, Childrens",nan,Antarctica,4.87813326491138
1570,1592,https://www.goodreads.com/book/show/16243767-crossing-the-seas,16243767.0,Crossing the Seas: A Diary of My Thoughts,0,Yuehai Xiao,3.45,2711,2711,328,2012.0,False,"Nonfiction, Contemporary",nan,nan,3.6800813168594324
1571,1593,https://www.goodreads.com/book/show/822989.My_Story,822989.0,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",0,Dave Pelzer,4.19,11661,11661,437,1995.0,False,"Nonfiction, Biography, Autobiography, Memoir, True Story, Biography, Autobiography, Psychology, Sociology, Abuse, Biography Memoir, Adult, Mystery, Crime",nan,"California, Daly City, California",5.842418979197096
1572,1594,https://www.goodreads.com/book/show/420404.Yertle_the_Turtle_and_Other_Stories,420404.0,Yertle the Turtle and Other Stories,0,Dr. Seuss,4.13,33862,33862,96,1958.0,False,"Childrens, Childrens, Picture Books, Fiction, Classics, Poetry, Humor, Fantasy, Animals, Kids, Childrens, Juvenile",nan,nan,5.667094303872419
1573,1595,https://www.goodreads.com/book/show/5367.The_Great_Book_of_Amber,5367.0,The Great Book of Amber,0,Roger Zelazny,4.31,24398,24398,1258,1999.0,True,"Fantasy, Fiction, Science Fiction, Science Fiction Fantasy, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Epic, Fantasy, Urban Fantasy, Speculative Fiction, Adventure",nan,nan,6.193068329846445
1574,1596,https://www.goodreads.com/book/show/34494.The_Wee_Free_Men,34494.0,The Wee Free Men,6,Terry Pratchett,4.25,99746,99746,375,2003.0,True,"Fantasy, Young Adult, Fiction, Humor, Childrens, Adventure, Childrens, Middle Grade, Humor, Comedy, Science Fiction Fantasy, Fantasy, Magic","Locus Award for Best Young Adult Novel (2004), Mythopoeic Fantasy Award Nominee for Children's Literature (2004) (2016), Rhode Island Teen Book Award Nominee (2006), Parenting Book of the Year Award (2003), WH Smith Teen Choice Award (2003), Margaret A. Edwards Award (2011)","Discworld, The Chalk",6.0177436545217695
1575,1597,https://www.goodreads.com/book/show/6431790-fang,6431790.0,Fang,3,James Patterson,4.06,56971,56971,309,2010.0,True,"Young Adult, Fantasy, Science Fiction, Fiction, Adventure, Romance, Fantasy, Paranormal, Action, Young Adult, Teen, Paranormal, Angels","Children's Choice Book Award Nominee for Teen Choice Book of the Year (2011), Goodreads Choice Award Nominee for Goodreads Author, Young Adult Fantasy (2010)","Las Vegas, Nevada, Nevada",5.462548849326963
1576,1598,https://www.goodreads.com/book/show/8492319-lover-unleashed,8492319.0,Lover Unleashed,4,J.R. Ward,4.27,86968,86968,512,2011.0,True,"Fantasy, Paranormal, Romance, Paranormal Romance, Romance, Paranormal, Vampires, Fantasy, Fantasy, Urban Fantasy, Adult, Fiction, Adult Fiction, Erotica, Fantasy, Supernatural","All About Romance (AAR) Annual Reader Poll for Guiltiest Pleasure AND Most Disappointing Romance (2012), Romantic Times Reviewers' Choice Award (RT Award) for Vampire Romance (2011), The Romance Reviews (TRR) Award for Best Paranormal Romance AND Best Paranormal Vampire Romance (2011), Goodreads Choice Award for Romance (2011)","Caldwell, New York",6.076185212963328
1577,1599,https://www.goodreads.com/book/show/4271.About_a_Boy,4271.0,About a Boy,0,Nick Hornby,3.79,129072,129072,307,1998.0,False,"Fiction, Contemporary, Humor, Novels, European Literature, British Literature, Adult, Adult Fiction, Humor, Comedy, Literature, Young Adult, Coming Of Age",nan,nan,4.673587810365926
1578,1600,https://www.goodreads.com/book/show/130440.Doctor_Zhivago,130440.0,Doctor Zhivago,1,Boris Pasternak,4.0,86567,86567,592,1957.0,False,"Classics, Fiction, Historical, Historical Fiction, Cultural, Russia, Literature, Russian Literature, Literature, Romance, Novels, Historical, War",Premio Bancarella (1958),"Moscow, Yuriatin, Russia, Siberia, Soviet Union",5.287224174002289
1579,1601,https://www.goodreads.com/book/show/18122.The_Amber_Spyglass,18122.0,The Amber Spyglass,6,Philip Pullman,4.08,316889,316889,467,2000.0,True,"Fantasy, Young Adult, Fiction, Childrens, Adventure, Science Fiction, Science Fiction Fantasy, Audiobook, Science Fiction, Steampunk, Childrens, Middle Grade","Booker Prize Nominee for Longlist (2001), Locus Award Nominee for Best Fantasy Novel (2001), Whitbread Award for Children's Book of the Year and Book of the Year (2001), British Book Award for Children's Book of the Year (2001), Audie Award for Children's Titles Ages 8-12 (2002), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2002)",nan,5.520990407768523
1580,1602,https://www.goodreads.com/book/show/17150.My_ntonia,17150.0,My Ántonia,0,Willa Cather,3.8,123104,123104,232,1918.0,True,"Classics, Fiction, Historical, Historical Fiction, Literature, Academic, School, Literature, American, Novels, Historical, Adult Fiction, Classics, Classic Literature",nan,Nebraska,4.702808589586704
1581,1603,https://www.goodreads.com/book/show/6319.The_BFG,6319.0,The BFG,6,Roald Dahl,4.21,398984,398984,199,1982.0,False,"Fantasy, Childrens, Fiction, Classics, Young Adult, Childrens, Middle Grade, Humor, Adventure, Audiobook, Childrens, Juvenile","Zilveren Griffel (1984), Books I Loved Best Yearly (BILBY) Awards for Read Aloud, Read Alone (1991), West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (1985), Red House Children's Book Award (1983), Deutscher Jugendliteraturpreis for Kinderbuch (1985)","United Kingdom, London, England, England",5.9008605376386525
1582,1604,https://www.goodreads.com/book/show/862041.Harry_Potter_Series_Box_Set,862041.0,Harry Potter Series Box Set,1,J.K. Rowling,4.72,260282,260282,4100,2007.0,True,"Fantasy, Young Adult, Fiction, Childrens, Fantasy, Magic, Adventure, Classics, Childrens, Middle Grade, Science Fiction Fantasy, Novels",Mythopoeic Fantasy Award for Children's Literature (2008),nan,7.391120277898393
1583,1605,https://www.goodreads.com/book/show/6952.Like_Water_for_Chocolate,6952.0,Like Water for Chocolate,2,Laura Esquivel,3.95,331074,331074,222,1989.0,True,"Fiction, Magical Realism, Romance, Historical, Historical Fiction, Classics, Fantasy, Food and Drink, Food, European Literature, Spanish Literature, Adult, Novels","Prêmio Jabuti for Tradução (1994), American Booksellers Book Of The Year  Award for Adult Trade (1994)",Mexico,5.141120277898394
1584,1606,https://www.goodreads.com/book/show/8755785-city-of-heavenly-fire,8755785.0,City of Heavenly Fire,2,Cassandra Clare,4.41,313256,313256,725,2014.0,True,"Fantasy, Young Adult, Romance, Fantasy, Paranormal, Fantasy, Urban Fantasy, Paranormal, Vampires, Paranormal, Angels, Fiction, Fantasy, Magic, Fantasy, Supernatural","Goodreads Choice Award for Young Adult Fantasy (2014), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2014)","New York City, New York, Alicante, Idris",6.4852761220542385
1585,1607,https://www.goodreads.com/book/show/31685789-room,31685789.0,Room,17,Emma Donoghue,4.06,741637,741637,321,2010.0,False,"Fiction, Contemporary, Adult, Adult Fiction, Thriller, Audiobook, Book Club, Drama, Realistic Fiction, Mystery, Crime","Booker Prize Nominee (2010), Orange Prize Nominee for Fiction Shortlist (2011), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2013), ALA Alex Award (2011), Indies Choice Book Award for Fiction (2011), Bord Gáis Energy Irish Book Award for Hughes & Hughes Irish Novel of the Year (2010), Canadian Booksellers Association Libris Award for Fiction Book (2011), Lincoln Award Nominee (2014), Galaxy National Book Award for WHSmith Paperback of the Year (2011), Commonwealth Writers' Prize for Best Book in Caribbean and Canada (2011), Trillium Book Award Nominee for English-language (2011), UC Book of the Year (2014), Eason Novel of the Year (2010), Rogers Writers' Trust Fiction Prize (2010), OLA Evergreen Award (2011), Goodreads Choice Award for Fiction (2010), International Dublin Literary Award Nominee (2012)",nan,5.462548849326963
1586,1608,https://www.goodreads.com/book/show/5364.Dragonfly_in_Amber,5364.0,Dragonfly in Amber,1,Diana Gabaldon,4.32,299642,299642,963,1992.0,True,"Historical, Historical Fiction, Romance, Fantasy, Fiction, Science Fiction, Time Travel, Historical, Romance, Historical Romance, Audiobook, Adult, Cultural, Scotland",RITA Award by Romance Writers of America Nominee for Best Romance of the Year & Futuristic/Fantasy/Paranormal Romance (1993),"Le Havre, Paris, Inverness, Scotland, Scottish Highlands",6.222289109067225
1587,1609,https://www.goodreads.com/book/show/251688.Breakfast_at_Tiffany_s_and_Three_Stories,251688.0,Breakfast at Tiffany's and Three Stories,0,Truman Capote,3.88,218113,218113,142,1958.0,False,"Classics, Fiction, Short Stories, Romance, Literature, American, Literature, Audiobook, Novels, Literature, 20th Century, New York",nan,"New York City, New York, New York City's Upper East Side, New York City, New York",4.936574823352938
1588,1610,https://www.goodreads.com/book/show/4980.Breakfast_of_Champions,4980.0,Breakfast of Champions,0,Kurt Vonnegut Jr.,4.07,229541,229541,303,1973.0,False,"Fiction, Classics, Science Fiction, Humor, Literature, Novels, Literature, American, Literary Fiction, Audiobook, Humor, Comedy",nan,United States of America,5.491769628547744
1589,1611,https://www.goodreads.com/book/show/22463.The_Origin_of_Species,22463.0,The Origin of Species,0,Charles Darwin,3.98,103794,103794,703,1859.0,False,"Science, Nonfiction, Classics, Science, Biology, Biology, Evolution, Philosophy, History, Environment, Nature, Anthropology, Science, Natural History",nan,nan,5.228782615560731
